MAE,RMSE,MASE,sMAPE,dataset,run_name,timestamp,fold,model,horizon,weather_scenario,model_uses_covariates,degradation_seed,num_weather_vars,test_imputed,train_imputed
664.5397498900081,786.9732385912536,3.4174551108128988,51.05507567761342,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:49.180599,16,ARIMA,24,clean_only,False,42,0,0,48
827.5692685428356,986.1555496014414,4.238144040727787,60.26428567458299,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:49.532629,17,ARIMA,24,clean_only,False,42,0,0,48
606.8458134376364,751.0023346741209,3.0869260816858626,46.77010451138132,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:49.895818,18,ARIMA,24,clean_only,False,42,0,0,48
727.9097385494839,854.3224481052074,3.704947686520635,51.83317248612486,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:50.297644,19,ARIMA,24,clean_only,False,42,0,0,48
1026.308797222758,1218.9080467906042,5.613735319673252,73.74043965642826,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:51.141105,0,ARIMA,48,clean_only,False,42,0,0,48
774.3354510240133,1014.8531730062736,4.190610033014905,124.2106033336248,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:51.619017,1,ARIMA,48,clean_only,False,42,0,0,48
618.7317010683136,741.9993296386126,3.20986900629258,53.024598785723,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:52.148623,2,ARIMA,48,clean_only,False,42,0,0,48
709.8679515143926,857.1314697362644,3.692476867737742,59.28915727939283,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:52.648566,3,ARIMA,48,clean_only,False,42,0,0,48
675.5214584595434,780.3243958934784,3.4950415063826323,58.56890939612747,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:52.948753,4,ARIMA,48,clean_only,False,42,0,0,48
695.8495124623608,802.0194509400168,3.5833799351788675,53.62886817526296,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:53.466719,5,ARIMA,48,clean_only,False,42,0,0,48
644.8256588142526,756.118888668466,3.3148241947635793,53.02494646552819,SeoulBikeData,seoul_bike_baseline_v3,2026-01-04T21:00:53.801872,6,ARIMA,48,clean_only,False,42,0,0,48
